Zack Wheeler,554430,PHI,SP,Wheeler,Zack,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/554430/headshot/67/current
Erasmo Ramirez,541640,MIN,RP,Ramírez,Erasmo,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/541640/headshot/67/current
Michael Tonkin,543859,MIN,RP,Tonkin,Michael,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543859/headshot/67/current
Rafael Ortega,542364,NYM,OF,Ortega,Rafael,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542364/headshot/67/current
Marcell Ozuna,542303,ATL,OF,Ozuna,Marcell,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542303/headshot/67/current
Enrique Hernandez,571771,LAD,1B/2B/ SS/3B/OF,Hernández,Enrique,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571771/headshot/67/current
Scott Alexander,518397,COL,RP,Alexander,Scott,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/518397/headshot/67/current
Chris Sale,519242,ATL,SP,Sale,Chris,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/519242/headshot/67/current
Carlos Perez,542208,CHC,C/1B,Pérez,Carlos,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542208/headshot/67/current
Rob Brantly,542963,MIA,C,Brantly,Rob,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542963/headshot/67/current
Andrew Bellatti,571479,SD,RP,Bellatti,Andrew,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571479/headshot/67/current
Gio Urshela,570482,ATH,1B/3B,Urshela,Gio,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/570482/headshot/67/current
Jurickson Profar,595777,ATL,OF,Profar,Jurickson,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/595777/headshot/67/current
Michael Mariot,592527,SEA,RP,Mariot,Michael,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592527/headshot/67/current
Rangel Ravelo,592660,SEA,OF,Ravelo,Rangel,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592660/headshot/67/current
Chasen Shreve,592741,ATL,RP,Shreve,Chasen,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592741/headshot/67/current
Adam Duvall,594807,FA,OF,Adam,Duvall,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/594807/headshot/67/current
